"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"adat2",17.2572027464805,0.31295709962974,0.453728344446254,0.689745534878768,0.490354225175725,0.798976183034059
"adat3",1.49822922789756,0.335327851106017,1.30098315083832,0.257749572613558,0.796600184911334,NA
"adck1",23.2457661055343,1.98976221816054,0.551014914293641,3.611085955289,0.000304917575652738,0.00924698243326938
"adck2",12.3714713509741,0.949588078757612,0.526520517385485,1.80351581258966,0.0713072443598456,0.334601836299736
"adck5",27.3496950662427,0.182254036260746,0.426974476388916,0.426849955533964,0.669488618018137,0.886034118813429
"adcy1a",9.2946496255535,1.21321047009072,0.558939208124957,2.17055889523409,0.029964532104295,0.211145981524633
"adcy2b",75.8144052983424,0.564447864090381,0.277495802812583,2.03407712249832,0.0419438201895665,0.256066406475137
"adcy3a",9.40916054505944,0.4106660548759,0.553265522840891,0.742258532155093,0.457930711158091,0.781917523619378
"adcy5",63.9205931817791,0.162480340641985,0.347450299199074,0.467636208736981,0.640044766663888,0.874291049447655
"adcy7",10.8889060952392,0.0847030485011204,0.576021443672002,0.147048429241034,0.88309379476157,0.965321303334382
"adcy9",16.1377724286847,-0.260980226198184,0.414601435908619,-0.629472557484594,0.529039729236624,0.818266200332346
"adcyap1a",0.501655927334518,0.422088237095932,2.59611402109858,0.162584629821968,0.870845489584909,NA
"adcyap1r1b",0.509932147225457,2.25817065074093,3.08523931556557,0.731927225012356,0.464212988030576,NA
"add1",181.055356267377,0.629008631640612,0.371088152755243,1.69503830011918,0.0900681554304375,0.372519972266088
"add2",2.05623531180667,0.988053188703591,0.99089801302204,0.997129044279973,0.31870187674774,NA
"add3a",274.860869042348,-0.160534745274016,0.172050260305452,-0.933068889224624,0.35078440086994,0.706677279614501
"add3b",43.7201499123103,0.281324006089559,0.418181995264252,0.672731034036482,0.50111842023469,0.805378790152314
"adgb",7.24067623963378,-0.650870530467681,0.62744188629349,-1.03733994284728,0.299577456856771,0.665135112148448
"adgra2",30.4983961742185,0.281494455491328,0.293579617375383,0.95883514669003,0.337641800204439,0.696219234437381
"adgra3",100.577257076067,0.190313601470195,0.268500897751144,0.708800615060081,0.478448216044398,0.79269927108034
"adgrb1a",2.3162395311468,-0.349623670921771,1.31199390374,-0.266482694717656,0.789867485332397,NA
"adgrb2",1.07734776916844,-1.93309177033128,1.70581615903639,-1.13323570074707,0.257115285607746,NA
"adgrd1",31.0065310794731,0.236406831016351,0.493255135682939,0.479279005760443,0.631740155520674,0.870206062189187
"adgrg1",11.2010348978567,0.651024279272854,0.498774615099641,1.30524741950389,0.191808611989361,0.540488361723293
"adgrg4a",14.8296874715788,0.542456884515255,0.658033763610761,0.824360260085573,0.409734888062145,0.748543929578247
"adgrg6",129.55979362573,0.0636963813194919,0.273978862668783,0.232486479792769,0.816160187133399,0.945471002204941
"adgrl1a",160.8160722886,0.522089946730366,0.374629190966836,1.39361790089813,0.163433019948915,0.500498727465297
"adgrl2a",9.61153062042309,2.23787077971951,0.911555972758636,2.45500095067893,0.0140884215791554,0.132061893674465
"adgrl3.1",42.8172144949982,-0.80389835728321,0.720328827372554,-1.11601580658028,0.264415368686873,0.630098160558194
"adgrl4",147.102270063792,-0.426961755375836,0.2679264887711,-1.59357798974705,0.111030587533362,0.412270549668523
"adgrv1",17.3158857485923,-0.136137448915082,0.432439703917006,-0.314812556945995,0.752903977096919,0.923193130141464
"adhfe1",397.10074047897,-0.278840515680609,0.326743083340066,-0.853393782142893,0.393440968457527,0.737102536396172
"adi1",88.9350924832033,-0.269637070945672,0.497319250481038,-0.542181045042722,0.587693791843527,0.850994680892339
"adipor1a",45.7759570695467,0.616163902958425,0.327547115619519,1.88114586749763,0.0599520790505445,0.30809366071176
"adissp",30.6290967387951,0.773288382119254,0.456185724654986,1.69511744959598,0.0900531426431608,0.372519972266088
"adm2a",35.7517199170104,0.626903663689525,0.931305603896685,0.673144949484349,0.50085507980784,0.805274327396284
"adm2b",0.909068775961142,-0.374658993401078,2.06502791469536,-0.181430474007103,0.856029700981139,NA
"adma",31.2991209419786,0.434638930005869,0.402468917572657,1.0799316693255,0.280172609427793,0.647081160465085
"adnp2b",82.6022362128277,0.399384236772009,0.375037392120798,1.06491844590091,0.286912836935519,0.653154606118993
"adnpa",42.0542555242777,0.313749500517063,0.333178381089429,0.94168625074401,0.346353296408006,0.703292193431208
"adnpb",33.0586739157075,-0.272364790955727,0.269166325014567,-1.0118828606847,0.311594065084011,0.676762541041732
"adoa",76.8195047680966,0.114023129313332,0.293578449282003,0.388390665568933,0.697726950932346,0.900093307415092
"adora2aa",9.5235590111861,0.818097137150402,0.516834104762492,1.58290083725483,0.113444067895451,0.418070869388008
"adora2ab",1.58747363630975,-0.697327662009883,1.42001958451688,-0.491069045535119,0.623377614009461,NA
"adora2b",1.32469089478049,0.688907915905782,1.57502796233999,0.437394085932472,0.661825572405489,NA
"adpgk2",173.349954284485,0.415455074189275,0.360061645457443,1.15384429147253,0.248564011887629,0.613403836522571
"adpgk",178.510149626319,1.41115443666461,0.50647481197118,2.78622826507887,0.00533253062395569,0.0672741267597355
"adprh",124.123114819723,-0.390381665483089,0.366807806377862,-1.06426760471107,0.28720748898278,0.653596680212437
"adprhl1",3.31534308722315,-2.37399196716705,1.89011900602063,-1.25600132034286,NA,NA
"adprm",26.2640950999522,0.328673070215402,0.542277608869822,0.606097439465368,0.544450051193718,0.827489633424599
"adprs",23.0205512850011,0.418901420908913,0.42641396681949,0.982382036013943,0.325911672920092,0.687169309092959
"adra2a",86.8449737854255,0.539196384731333,0.409175345998566,1.31776361895768,0.187582790212269,0.534790142600229
"adra2b",1.70685007329064,1.45757429679648,1.74830085533526,0.833709079503354,0.404444940482021,NA
"adra2db",3.95559511675731,0.614588154788414,1.03660412701411,0.592886077502609,0.553257396069957,0.832035599483212
"adrb1",7.75752234306364,-2.24316327488398,0.937503820211914,-2.39269774322299,0.016725012883234,0.146560631923054
"adrb2a",34.8697813164585,0.418992833268262,0.32229355930127,1.3000347700917,0.19358905243723,0.543164608056153
"adrb3a",54.1214651308524,-1.10429735385651,0.503408995022827,-2.19363850224099,0.0282614081619552,0.20400545224762
"adsl",80.1131301211045,0.568938094778136,0.309584259988629,1.83774877572598,0.0660994329099411,0.321850899547653
"adss1",306.286516516358,-1.13853648568783,0.285431386312372,-3.98882722883822,6.64007595548026e-05,0.00372818735643706
"adss2",663.529700852753,0.324713939473249,0.183054628202872,1.77386358739524,0.0760857170204076,0.345292725711096
"adssl",98.3281698096125,0.830134098771565,0.341019547756005,2.43427130272753,0.0149218060369985,0.136822330269651
